time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.05918908901031983,0.17182457881121307,11.71487936198401,0.05648006941679462,0.006762582596625322,0.0,-0.1264630138913215,0.46412345313741904,2.9424658774822494,0.030151122421171475,-0.05077593367771105,0.0,448.46457555613677,446.38213351427333,445.4764655036813,448.24267332351326
1.2600000000000007,-0.06689356455882786,0.2007334009010576,11.892490078661739,0.05864529429035681,0.003346360386889735,0.0,-0.130057711732134,0.49968069456043085,2.977784823264238,0.0458918725337393,-0.07359006482505012,0.0,425.3604488042359,423.3995676549588,424.6785983419212,426.02726934134887
1.3200000000000007,-0.0747496122165526,0.23191904275185007,12.073917720966271,0.06128757171846022,6.282353618752027,0.0,-0.13137794916671194,0.5400945292871743,3.069537796518834,0.04004656165769669,-0.06271222460588177,0.0,443.1221747012504,444.0117491759724,443.2095558525685,442.72997125777493
1.3800000000000008,-0.08259805570425534,0.2657289576292812,12.263235320148818,0.06340023374368897,6.278296710258385,0.0,-0.12980042305494377,0.587125356666619,3.2405525473487304,0.0231684132789417,-0.07986768245966817,0.0,469.0241273392328,467.6865408924979,468.5629798869591,467.2494457248642
1.4400000000000008,-0.09023997120590012,0.3025686827955628,12.465396988890129,0.06484516471653112,6.273320970408875,0.0,-0.12432396842857907,0.6409890295219212,3.4973925825395185,0.02584961167502183,-0.08988328060331899,0.0,494.68577301556564,493.94281589020864,493.7140607453849,493.9118539976302
1.5000000000000009,-0.09748270070946766,0.34232535889806787,12.677580372312335,0.06653125433307139,6.267776567395396,0.0,-0.11656369086040451,0.6843714101093961,3.5751210195382215,0.0322619379032293,-0.09799842116382353,0.0,442.9901556332509,442.3150386535744,441.357732131522,441.8868839023108
1.560000000000001,-0.10412944487355585,0.38479063126117563,12.895493318380778,0.06867657780627301,6.261850880424991,0.0,-0.10438677107724266,0.7313192409291559,3.6882491468726464,0.04195749791341245,-0.1003316497104524,0.0,454.1096362182899,453.9142658059111,453.13362910069236,453.9129385741584
1.620000000000001,-0.10995505183011586,0.430011247940828,13.118637077247996,0.07080310578706772,6.25584272609353,0.0,-0.0892253060259104,0.776241302441047,3.7496354619114807,0.017381770202486477,-0.0997475719594421,0.0,438.8234870746041,438.8631826570494,438.9229907948666,436.8790628480624
1.680000000000001,-0.1147862150206542,0.4778815818595175,13.344317892840586,0.07260385752966858,6.249714427560708,0.0,-0.07126657543473075,0.8195574698373832,3.77294549884525,0.04764083950704004,-0.10740411078951737,0.0,427.45027544503864,426.7876932241263,424.698519302377,427.2864673276908
1.740000000000001,-0.11836005745141695,0.5285263836857093,13.5732827636455,0.07576840594193612,6.243435268546321,0.0,-0.047235799246073754,0.8688741901397479,3.858868660511791,0.061371292890648285,-0.09965454121704304,0.0,446.33440022933263,446.95692923396166,446.6229271522213,447.7432210367535
